"","ID","life_satis"
"16727","010206111001","4 Not very satisfied"
"16728","010206111002","5 Not at all satisfied"
"16729","010206130001","2 Very satisfied"
"16730","010206127001",NA
"16731","010206127002",NA
"16732","010206123002","3 Somewhat satisfied"
"16733","010206123001","3 Somewhat satisfied"
"16734","010206120002","3 Somewhat satisfied"
"16735","010206120001","4 Not very satisfied"
"16736","010206126002",NA
"16737","010206126001","4 Not very satisfied"
"16738","010206108002","4 Not very satisfied"
"16739","010206108001","5 Not at all satisfied"
"16740","010206104001","4 Not very satisfied"
"16741","010206104002","4 Not very satisfied"
"16742","010206101001","2 Very satisfied"
"16743","010206101002","3 Somewhat satisfied"
"16744","010206113002","4 Not very satisfied"
"16745","010206113001","3 Somewhat satisfied"
"16746","010206116002","1 Completely satisfied"
"16747","010206116001","2 Very satisfied"
"16748","010206102001","3 Somewhat satisfied"
"16749","010206102002","3 Somewhat satisfied"
"16750","010206103002","3 Somewhat satisfied"
"16751","010206103001","3 Somewhat satisfied"
"16752","010206106001",NA
"16753","010206129002","3 Somewhat satisfied"
"16754","010206129001","2 Very satisfied"
"16755","010206128001","3 Somewhat satisfied"
"16756","010206128002","3 Somewhat satisfied"
"16757","010206125001","2 Very satisfied"
"16758","010206122002",NA
"16759","010206115001",NA
"16760","010206330002","1 Completely satisfied"
"16761","010206330001","3 Somewhat satisfied"
"16762","010206307001",NA
"16763","010206307002","3 Somewhat satisfied"
"16764","010206303001","4 Not very satisfied"
"16765","010206303002",NA
"16766","010206321001","3 Somewhat satisfied"
"16767","010206321002","5 Not at all satisfied"
"16768","010206324001",NA
"16769","010206324002","3 Somewhat satisfied"
"16770","010206327001","2 Very satisfied"
"16771","010206327002","3 Somewhat satisfied"
"16772","010206316001","4 Not very satisfied"
"16773","010206310001","2 Very satisfied"
"16774","010206319002","3 Somewhat satisfied"
"16775","010206319001","3 Somewhat satisfied"
"16776","010206325002","3 Somewhat satisfied"
"16777","010206325001","4 Not very satisfied"
"16778","010206312001","3 Somewhat satisfied"
"16779","010206308002","4 Not very satisfied"
"16780","010206308001","3 Somewhat satisfied"
"16781","010206326001","3 Somewhat satisfied"
"16782","010206326002","3 Somewhat satisfied"
"16783","010206322001","2 Very satisfied"
"16784","010206322002","4 Not very satisfied"
"16785","010206314001","3 Somewhat satisfied"
"16786","010206323001","3 Somewhat satisfied"
"16787","010206323002","4 Not very satisfied"
"16788","010206315001","4 Not very satisfied"
"16789","010206315002","3 Somewhat satisfied"
"16790","010206332002","3 Somewhat satisfied"
"16791","010206332001","2 Very satisfied"
"16792","010206331001","1 Completely satisfied"
"16793","010206331002","1 Completely satisfied"
"16794","010206302002","3 Somewhat satisfied"
"16795","010206302001","3 Somewhat satisfied"
"16796","010206304002","2 Very satisfied"
"16797","010206304001","3 Somewhat satisfied"
"16798","010206311002","3 Somewhat satisfied"
"16799","010206311001","3 Somewhat satisfied"
"16800","010206317001",NA
"16801","010206301001","3 Somewhat satisfied"
"16802","010206301002","4 Not very satisfied"
"16803","010206306001","3 Somewhat satisfied"
"16804","010206306002","3 Somewhat satisfied"
"16805","010206305001","2 Very satisfied"
"16806","010206305002","3 Somewhat satisfied"
"16807","010206320001",NA
"16808","010206313002","3 Somewhat satisfied"
"16809","010206313001","1 Completely satisfied"
"16810","010206328001","3 Somewhat satisfied"
"16811","010206328002","3 Somewhat satisfied"
"16812","010206309001",NA
"16813","010206329001","3 Somewhat satisfied"
"16814","010206329002","2 Very satisfied"
"16815","010206318001",NA
"16816","010206318002","2 Very satisfied"
"16817","010206225001","2 Very satisfied"
"16818","010206219001","3 Somewhat satisfied"
"16819","010206219002","3 Somewhat satisfied"
"16820","010206228001","3 Somewhat satisfied"
"16821","010206228002","3 Somewhat satisfied"
"16822","010206206002","3 Somewhat satisfied"
"16823","010206206003","3 Somewhat satisfied"
"16824","010206214001","3 Somewhat satisfied"
"16825","010206214002","3 Somewhat satisfied"
"16826","010206223001","3 Somewhat satisfied"
"16827","010206223002","2 Very satisfied"
"16828","010206203001","2 Very satisfied"
"16829","010206224001","1 Completely satisfied"
"16830","010206224002","3 Somewhat satisfied"
"16831","010206213002","3 Somewhat satisfied"
"16832","010206213003","3 Somewhat satisfied"
"16833","010206226001","4 Not very satisfied"
"16834","010206226002","3 Somewhat satisfied"
"16835","010206218001","2 Very satisfied"
"16836","010206218002","3 Somewhat satisfied"
"16837","010206202001","3 Somewhat satisfied"
"16838","010206229002","2 Very satisfied"
"16839","010206229001","3 Somewhat satisfied"
"16840","010206217002","3 Somewhat satisfied"
"16841","010206217001",NA
"16842","010206205001","2 Very satisfied"
"16843","010206205002","2 Very satisfied"
"16844","010206211001","3 Somewhat satisfied"
"16845","010206211002","3 Somewhat satisfied"
"16846","010206208001","3 Somewhat satisfied"
"16847","010206222001","3 Somewhat satisfied"
"16848","010206212002","3 Somewhat satisfied"
"16849","010206212001","3 Somewhat satisfied"
"16850","010206204001","5 Not at all satisfied"
"16851","010206221001","2 Very satisfied"
"16852","010206221002","3 Somewhat satisfied"
"16853","010206215001","3 Somewhat satisfied"
"16854","010206215002","3 Somewhat satisfied"
"16855","010206227002","3 Somewhat satisfied"
"16856","010206227001","3 Somewhat satisfied"
"16857","010206220002","2 Very satisfied"
"16858","010206220001","2 Very satisfied"
"16859","010206216002","2 Very satisfied"
"16860","010206216001","2 Very satisfied"
"16861","010206210001","2 Very satisfied"
"16862","010206207001","4 Not very satisfied"
"16863","010233102001",NA
"16864","010233111001","3 Somewhat satisfied"
"16865","010233121001","3 Somewhat satisfied"
"16866","010233117002","3 Somewhat satisfied"
"16867","010233117001","4 Not very satisfied"
"16868","010233125001","3 Somewhat satisfied"
"16869","010233119002","4 Not very satisfied"
"16870","010233119001","3 Somewhat satisfied"
"16871","010233103001","3 Somewhat satisfied"
"16872","010233103002","2 Very satisfied"
"16873","010233104002","3 Somewhat satisfied"
"16874","010233104001","3 Somewhat satisfied"
"16875","010233109001","2 Very satisfied"
"16876","010233109002","3 Somewhat satisfied"
"16877","010233116002","3 Somewhat satisfied"
"16878","010233116001","3 Somewhat satisfied"
"16879","010233123001","4 Not very satisfied"
"16880","010233123002","3 Somewhat satisfied"
"16881","010233122001",NA
"16882","010233112001","3 Somewhat satisfied"
"16883","010233112002","4 Not very satisfied"
"16884","010233101001","3 Somewhat satisfied"
"16885","010233101002","2 Very satisfied"
"16886","010233115001","3 Somewhat satisfied"
"16887","010233115002","3 Somewhat satisfied"
"16888","010233113001","3 Somewhat satisfied"
"16889","010233113002","4 Not very satisfied"
"16890","010233120001","3 Somewhat satisfied"
"16891","010233124002","4 Not very satisfied"
"16892","010233124001","3 Somewhat satisfied"
"16893","010233110002","2 Very satisfied"
"16894","010233110001","3 Somewhat satisfied"
"16895","010233114001","3 Somewhat satisfied"
"16896","010233105001","2 Very satisfied"
"16897","010233105002","4 Not very satisfied"
"16898","010233107001","3 Somewhat satisfied"
"16899","010233106001","2 Very satisfied"
"16900","010233106002","3 Somewhat satisfied"
"16901","010233108002","2 Very satisfied"
"16902","010233108001","3 Somewhat satisfied"
"16903","010233327002","2 Very satisfied"
"16904","010233327001","3 Somewhat satisfied"
"16905","010233306002","3 Somewhat satisfied"
"16906","010233306001","3 Somewhat satisfied"
"16907","010233323001","3 Somewhat satisfied"
"16908","010233323002","4 Not very satisfied"
"16909","010233301002","3 Somewhat satisfied"
"16910","010233301001","4 Not very satisfied"
"16911","010233326002","3 Somewhat satisfied"
"16912","010233326001","3 Somewhat satisfied"
"16913","010233332001","3 Somewhat satisfied"
"16914","010233325002","3 Somewhat satisfied"
"16915","010233325001",NA
"16916","010233303001","4 Not very satisfied"
"16917","010233303002","3 Somewhat satisfied"
"16918","010233322002","4 Not very satisfied"
"16919","010233322001","2 Very satisfied"
"16920","010233317001","3 Somewhat satisfied"
"16921","010233317002","3 Somewhat satisfied"
"16922","010233315001","3 Somewhat satisfied"
"16923","010233315002","2 Very satisfied"
"16924","010233318001","2 Very satisfied"
"16925","010233318002","3 Somewhat satisfied"
"16926","010233313002","3 Somewhat satisfied"
"16927","010233321002","3 Somewhat satisfied"
"16928","010233321001","3 Somewhat satisfied"
"16929","010233319002","3 Somewhat satisfied"
"16930","010233319001","3 Somewhat satisfied"
"16931","010233304002","5 Not at all satisfied"
"16932","010233304001","3 Somewhat satisfied"
"16933","010233316001","3 Somewhat satisfied"
"16934","010233328001","3 Somewhat satisfied"
"16935","010233314001","3 Somewhat satisfied"
"16936","010233314002","3 Somewhat satisfied"
"16937","010233305002","3 Somewhat satisfied"
"16938","010233305001","3 Somewhat satisfied"
"16939","010233310002","4 Not very satisfied"
"16940","010233310001","3 Somewhat satisfied"
"16941","010233311001","1 Completely satisfied"
"16942","010233311002","3 Somewhat satisfied"
"16943","010233329002","3 Somewhat satisfied"
"16944","010233329001","2 Very satisfied"
"16945","010233302002",NA
"16946","010233302001","3 Somewhat satisfied"
"16947","010233330001","4 Not very satisfied"
"16948","010233330002","3 Somewhat satisfied"
"16949","010233331002","3 Somewhat satisfied"
"16950","010233331001","4 Not very satisfied"
"16951","010233307001","3 Somewhat satisfied"
"16952","010233307002","3 Somewhat satisfied"
"16953","010233308002","3 Somewhat satisfied"
"16954","010233308001","3 Somewhat satisfied"
"16955","010233312002","3 Somewhat satisfied"
"16956","010233312001","3 Somewhat satisfied"
"16957","010233324001",NA
"16958","010233320001","3 Somewhat satisfied"
"16959","010233309001",NA
"16960","010233205001","3 Somewhat satisfied"
"16961","010233212001","3 Somewhat satisfied"
"16962","010233212002","2 Very satisfied"
"16963","010233219001","3 Somewhat satisfied"
"16964","010233219002","3 Somewhat satisfied"
"16965","010233218001","3 Somewhat satisfied"
"16966","010233218002","3 Somewhat satisfied"
"16967","010233215001","2 Very satisfied"
"16968","010233210002","3 Somewhat satisfied"
"16969","010233210001","2 Very satisfied"
"16970","010233207001","5 Not at all satisfied"
"16971","010233207002","3 Somewhat satisfied"
"16972","010233209002","4 Not very satisfied"
"16973","010233217001","2 Very satisfied"
"16974","010233217002","3 Somewhat satisfied"
"16975","010233211002","3 Somewhat satisfied"
"16976","010233211001","3 Somewhat satisfied"
"16977","010233216002","3 Somewhat satisfied"
"16978","010233216001","4 Not very satisfied"
"16979","010233208001","4 Not very satisfied"
"16980","010233208002","3 Somewhat satisfied"
"16981","010233213001","3 Somewhat satisfied"
"16982","010233204002","3 Somewhat satisfied"
"16983","010233204001","3 Somewhat satisfied"
"16984","010233220002","4 Not very satisfied"
"16985","010233220001","2 Very satisfied"
"16986","010233203001","4 Not very satisfied"
"16987","010233201002","2 Very satisfied"
"16988","010233201001","3 Somewhat satisfied"
"16989","010233214001",NA
"16990","010233206001",NA
"16991","010233221001","4 Not very satisfied"
"16992","010233202001",NA
"16993","010233222002","3 Somewhat satisfied"
"16994","010233222001","3 Somewhat satisfied"
"16995","281104329001",NA
"16996","281104329002","3 Somewhat satisfied"
"16997","281104322001","3 Somewhat satisfied"
"16998","281104325001","3 Somewhat satisfied"
"16999","281104325002",NA
"17000","281104302001",NA
"17001","281104302002","3 Somewhat satisfied"
"17002","281104303002",NA
"17003","281104303001","3 Somewhat satisfied"
"17004","281104301001","3 Somewhat satisfied"
"17005","281104301002","2 Very satisfied"
"17006","281104309001","3 Somewhat satisfied"
"17007","281104309002","3 Somewhat satisfied"
"17008","281104307002","3 Somewhat satisfied"
"17009","281104307001","2 Very satisfied"
"17010","281104323002","3 Somewhat satisfied"
"17011","281104323001",NA
"17012","281104318001","3 Somewhat satisfied"
"17013","281104318002",NA
"17014","281104328002","3 Somewhat satisfied"
"17015","281104328001","3 Somewhat satisfied"
"17016","281104313001","3 Somewhat satisfied"
"17017","281104313002",NA
"17018","281104317002","3 Somewhat satisfied"
"17019","281104317001","3 Somewhat satisfied"
"17020","281104305002","3 Somewhat satisfied"
"17021","281104305001",NA
"17022","281104308001",NA
"17023","281104320002","3 Somewhat satisfied"
"17024","281104320001",NA
"17025","281104326002",NA
"17026","281104326001","3 Somewhat satisfied"
"17027","281104316001",NA
"17028","281104316002","3 Somewhat satisfied"
"17029","281104321001",NA
"17030","281104321002","3 Somewhat satisfied"
"17031","281104314002","3 Somewhat satisfied"
"17032","281104314001","2 Very satisfied"
"17033","281104327001",NA
"17034","281104218001","3 Somewhat satisfied"
"17035","281104211002","3 Somewhat satisfied"
"17036","281104211001","3 Somewhat satisfied"
"17037","281104202001","3 Somewhat satisfied"
"17038","281104202002",NA
"17039","281104212002","3 Somewhat satisfied"
"17040","281104212001","3 Somewhat satisfied"
"17041","281104217001","3 Somewhat satisfied"
"17042","281104217002","2 Very satisfied"
"17043","281104205001","3 Somewhat satisfied"
"17044","281104205002","2 Very satisfied"
"17045","281104213001","3 Somewhat satisfied"
"17046","281104207001","3 Somewhat satisfied"
"17047","281104215002","3 Somewhat satisfied"
"17048","281104215001",NA
"17049","281104210002","3 Somewhat satisfied"
"17050","281104210001","2 Very satisfied"
"17051","281104206001",NA
"17052","281104206002","2 Very satisfied"
"17053","281104203002","3 Somewhat satisfied"
"17054","281104203001","3 Somewhat satisfied"
"17055","281104216001","2 Very satisfied"
"17056","281104209001","3 Somewhat satisfied"
"17057","281104209002","3 Somewhat satisfied"
"17058","281104114001","3 Somewhat satisfied"
"17059","281104101002","3 Somewhat satisfied"
"17060","281104113001",NA
"17061","281104113002","3 Somewhat satisfied"
"17062","281104111001",NA
"17063","281104110001","2 Very satisfied"
"17064","281104110002",NA
"17065","281104102001","3 Somewhat satisfied"
"17066","281104105001","3 Somewhat satisfied"
"17067","281104108002","3 Somewhat satisfied"
"17068","281104109001","3 Somewhat satisfied"
"17069","281104109002",NA
"17070","281104117001","3 Somewhat satisfied"
"17071","281104106001","3 Somewhat satisfied"
"17072","281104106002","3 Somewhat satisfied"
"17073","281104112001","4 Not very satisfied"
"17074","281104112002","3 Somewhat satisfied"
"17075","281104104001",NA
"17076","281104104002","3 Somewhat satisfied"
"17077","281104115001","3 Somewhat satisfied"
"17078","281104115002",NA
"17079","281104107001",NA
"17080","281104107002",NA
"17081","281104116002","3 Somewhat satisfied"
"17082","281104116001","2 Very satisfied"
"17083","281116115002","4 Not very satisfied"
"17084","281116115001","3 Somewhat satisfied"
"17085","281116116002","2 Very satisfied"
"17086","281116116001","3 Somewhat satisfied"
"17087","281116102001","3 Somewhat satisfied"
"17088","281116102002",NA
"17089","281116127001","3 Somewhat satisfied"
"17090","281116127002","2 Very satisfied"
"17091","281116126002","3 Somewhat satisfied"
"17092","281116126001","4 Not very satisfied"
"17093","281116109002","3 Somewhat satisfied"
"17094","281116109001","4 Not very satisfied"
"17095","281116101001","2 Very satisfied"
"17096","281116120002","3 Somewhat satisfied"
"17097","281116120001","2 Very satisfied"
"17098","281116105002",NA
"17099","281116105001","3 Somewhat satisfied"
"17100","281116106002",NA
"17101","281116106001","3 Somewhat satisfied"
"17102","281116114001","3 Somewhat satisfied"
"17103","281116114002","3 Somewhat satisfied"
"17104","281116123002",NA
"17105","281116123001","3 Somewhat satisfied"
"17106","281116108001","3 Somewhat satisfied"
"17107","281116108002","5 Not at all satisfied"
"17108","281116122001","2 Very satisfied"
"17109","281116107001","3 Somewhat satisfied"
"17110","281116107002","3 Somewhat satisfied"
"17111","281116110002","3 Somewhat satisfied"
"17112","281116110001","3 Somewhat satisfied"
"17113","281116103001","2 Very satisfied"
"17114","281116103002",NA
"17115","281116113002","3 Somewhat satisfied"
"17116","281116113001","2 Very satisfied"
"17117","281116111002",NA
"17118","281116111001","3 Somewhat satisfied"
"17119","281116121001",NA
"17120","281116119002","4 Not very satisfied"
"17121","281116119001","3 Somewhat satisfied"
"17122","281116117002","3 Somewhat satisfied"
"17123","281116104002","3 Somewhat satisfied"
"17124","281116104001","4 Not very satisfied"
"17125","281116118002","2 Very satisfied"
"17126","281116118001","3 Somewhat satisfied"
"17127","281116124001","3 Somewhat satisfied"
"17128","281116124002","2 Very satisfied"
"17129","281116202001","5 Not at all satisfied"
"17130","281116202002","3 Somewhat satisfied"
"17131","281116203002","3 Somewhat satisfied"
"17132","281116203001","3 Somewhat satisfied"
"17133","281116223002",NA
"17134","281116223003","3 Somewhat satisfied"
"17135","281116215001","3 Somewhat satisfied"
"17136","281116215002","3 Somewhat satisfied"
"17137","281116216002","3 Somewhat satisfied"
"17138","281116216001","3 Somewhat satisfied"
"17139","281116221002","3 Somewhat satisfied"
"17140","281116221001","4 Not very satisfied"
"17141","281116212002","5 Not at all satisfied"
"17142","281116212001","3 Somewhat satisfied"
"17143","281116211002","3 Somewhat satisfied"
"17144","281116211001","3 Somewhat satisfied"
"17145","281116224001","3 Somewhat satisfied"
"17146","281116224002","3 Somewhat satisfied"
"17147","281116207001","3 Somewhat satisfied"
"17148","281116208001","2 Very satisfied"
"17149","281116208002","3 Somewhat satisfied"
"17150","281116226001","3 Somewhat satisfied"
"17151","281116226002",NA
"17152","281116218001","2 Very satisfied"
"17153","281116219001","4 Not very satisfied"
"17154","281116219002","3 Somewhat satisfied"
"17155","281116225002","3 Somewhat satisfied"
"17156","281116225001","5 Not at all satisfied"
"17157","281116220001","3 Somewhat satisfied"
"17158","281116220002","3 Somewhat satisfied"
"17159","281116201002","3 Somewhat satisfied"
"17160","281116201001","3 Somewhat satisfied"
"17161","281116206002",NA
"17162","281116206001","3 Somewhat satisfied"
"17163","281116204001","3 Somewhat satisfied"
"17164","281116204002","3 Somewhat satisfied"
"17165","281116205002",NA
"17166","281116205001","2 Very satisfied"
"17167","281116222001","3 Somewhat satisfied"
"17168","281116222002","3 Somewhat satisfied"
"17169","281116210002",NA
"17170","281116210001","5 Not at all satisfied"
"17171","281116209001","2 Very satisfied"
"17172","281116209002","2 Very satisfied"
"17173","281116313001",NA
"17174","281116313002","3 Somewhat satisfied"
"17175","281116306001","2 Very satisfied"
"17176","281116315002","4 Not very satisfied"
"17177","281116315001","1 Completely satisfied"
"17178","281116304001","3 Somewhat satisfied"
"17179","281116304002","3 Somewhat satisfied"
"17180","281116302001","4 Not very satisfied"
"17181","281116311002","3 Somewhat satisfied"
"17182","281116311001","3 Somewhat satisfied"
"17183","281116322001","3 Somewhat satisfied"
"17184","281116310001","3 Somewhat satisfied"
"17185","281116310002","3 Somewhat satisfied"
"17186","281116303001",NA
"17187","281116312001","3 Somewhat satisfied"
"17188","281116312002","2 Very satisfied"
"17189","281116309001","4 Not very satisfied"
"17190","281116309002","3 Somewhat satisfied"
"17191","281116319001","3 Somewhat satisfied"
"17192","281116308002","3 Somewhat satisfied"
"17193","281116308001","3 Somewhat satisfied"
"17194","281116321001",NA
"17195","281116320002","2 Very satisfied"
"17196","281116320001","2 Very satisfied"
"17197","281116316002","3 Somewhat satisfied"
"17198","281116318002","3 Somewhat satisfied"
"17199","281116318001","3 Somewhat satisfied"
"17200","280154213002","3 Somewhat satisfied"
"17201","280154213001","3 Somewhat satisfied"
"17202","280154218001","2 Very satisfied"
"17203","280154204001",NA
"17204","280154204002","3 Somewhat satisfied"
"17205","280154215001","4 Not very satisfied"
"17206","280154215002","1 Completely satisfied"
"17207","280154203001","2 Very satisfied"
"17208","280154203002","2 Very satisfied"
"17209","280154219002","3 Somewhat satisfied"
"17210","280154219001","2 Very satisfied"
"17211","280154210002","3 Somewhat satisfied"
"17212","280154210001","3 Somewhat satisfied"
"17213","280154207001","3 Somewhat satisfied"
"17214","280154207002","2 Very satisfied"
"17215","280154202001","4 Not very satisfied"
"17216","280154206001","3 Somewhat satisfied"
"17217","280154206002","3 Somewhat satisfied"
"17218","280154220002","3 Somewhat satisfied"
"17219","280154220001",NA
"17220","280154201001","4 Not very satisfied"
"17221","280154201002","3 Somewhat satisfied"
"17222","280154221001","2 Very satisfied"
"17223","280154221002","2 Very satisfied"
"17224","280154223001",NA
"17225","280154223002","3 Somewhat satisfied"
"17226","280154217002",NA
"17227","280154217001","3 Somewhat satisfied"
"17228","280154212001","5 Not at all satisfied"
"17229","280154214001","3 Somewhat satisfied"
"17230","280154214002","2 Very satisfied"
"17231","280154208001","3 Somewhat satisfied"
"17232","280154222002","3 Somewhat satisfied"
"17233","280154222001",NA
"17234","280154216001","3 Somewhat satisfied"
"17235","280154209002","3 Somewhat satisfied"
"17236","280154209001","3 Somewhat satisfied"
"17237","280154211001","3 Somewhat satisfied"
"17238","280154211002",NA
"17239","280154115002","3 Somewhat satisfied"
"17240","280154115001","2 Very satisfied"
"17241","280154124001","3 Somewhat satisfied"
"17242","280154124002","3 Somewhat satisfied"
"17243","280154119001",NA
"17244","280154119002","3 Somewhat satisfied"
"17245","280154110001",NA
"17246","280154130001","3 Somewhat satisfied"
"17247","280154127003","3 Somewhat satisfied"
"17248","280154118001","3 Somewhat satisfied"
"17249","280154118002","3 Somewhat satisfied"
"17250","280154104001","3 Somewhat satisfied"
"17251","280154104002","2 Very satisfied"
"17252","280154129002","3 Somewhat satisfied"
"17253","280154129001","3 Somewhat satisfied"
"17254","280154108002","3 Somewhat satisfied"
"17255","280154108001","3 Somewhat satisfied"
"17256","280154106001","3 Somewhat satisfied"
"17257","280154107001","3 Somewhat satisfied"
"17258","280154107002","3 Somewhat satisfied"
"17259","280154101002","2 Very satisfied"
"17260","280154101001","2 Very satisfied"
"17261","280154113001","2 Very satisfied"
"17262","280154113002","2 Very satisfied"
"17263","280154128002","3 Somewhat satisfied"
"17264","280154128001","3 Somewhat satisfied"
"17265","280154121001","2 Very satisfied"
"17266","280154114002",NA
"17267","280154114001","4 Not very satisfied"
"17268","280154111001","3 Somewhat satisfied"
"17269","280154116001","3 Somewhat satisfied"
"17270","280154116002","2 Very satisfied"
"17271","280154123002","3 Somewhat satisfied"
"17272","280154123001",NA
"17273","280154131001","3 Somewhat satisfied"
"17274","280154109001","3 Somewhat satisfied"
"17275","280154109002","3 Somewhat satisfied"
"17276","280154105001","4 Not very satisfied"
"17277","280154126002","3 Somewhat satisfied"
"17278","280154126001","3 Somewhat satisfied"
"17279","280154120001","2 Very satisfied"
"17280","280154120002","3 Somewhat satisfied"
"17281","280154112001",NA
"17282","280154112002","3 Somewhat satisfied"
"17283","288251225001","1 Completely satisfied"
"17284","288251225002","4 Not very satisfied"
"17285","288251232001",NA
"17286","288251232002","3 Somewhat satisfied"
"17287","288251211001","3 Somewhat satisfied"
"17288","288251211002","3 Somewhat satisfied"
"17289","288251206001","3 Somewhat satisfied"
"17290","288251206002","4 Not very satisfied"
"17291","288251218001","3 Somewhat satisfied"
"17292","288251222001","5 Not at all satisfied"
"17293","288251216002","3 Somewhat satisfied"
"17294","288251216001",NA
"17295","288251214001",NA
"17296","288251203001","4 Not very satisfied"
"17297","288251203002","3 Somewhat satisfied"
"17298","288251201001","2 Very satisfied"
"17299","288251201002","2 Very satisfied"
"17300","288251205002",NA
"17301","288251205001",NA
"17302","288251209001","2 Very satisfied"
"17303","288251215001","4 Not very satisfied"
"17304","288251215002",NA
"17305","288251231002","3 Somewhat satisfied"
"17306","288251231001","3 Somewhat satisfied"
"17307","288251220001","3 Somewhat satisfied"
"17308","288251223002","3 Somewhat satisfied"
"17309","288251223001","3 Somewhat satisfied"
"17310","288251207001","2 Very satisfied"
"17311","288251207002","3 Somewhat satisfied"
"17312","288251202001","3 Somewhat satisfied"
"17313","288251221001","2 Very satisfied"
"17314","288251221002","3 Somewhat satisfied"
"17315","288251217001",NA
"17316","288251210002","3 Somewhat satisfied"
"17317","288251210001","2 Very satisfied"
"17318","288251228002",NA
"17319","288251228001","3 Somewhat satisfied"
"17320","288251226002","3 Somewhat satisfied"
"17321","288251226001","3 Somewhat satisfied"
"17322","288251227002",NA
"17323","288251227001",NA
"17324","288251219001","3 Somewhat satisfied"
"17325","288251219002",NA
"17326","288251230002","3 Somewhat satisfied"
"17327","288251208001",NA
"17328","288251212001","3 Somewhat satisfied"
"17329","288251323001","3 Somewhat satisfied"
"17330","288251323002",NA
"17331","288251305001","3 Somewhat satisfied"
"17332","288251305002","3 Somewhat satisfied"
"17333","288251326001","2 Very satisfied"
"17334","288251330001",NA
"17335","288251330002","4 Not very satisfied"
"17336","288251324001","4 Not very satisfied"
"17337","288251306002","3 Somewhat satisfied"
"17338","288251306001","2 Very satisfied"
"17339","288251327001","5 Not at all satisfied"
"17340","288251317002","4 Not very satisfied"
"17341","288251317001",NA
"17342","288251322001",NA
"17343","288251303002","4 Not very satisfied"
"17344","288251303001",NA
"17345","288251313001","2 Very satisfied"
"17346","288251301001","3 Somewhat satisfied"
"17347","288251307001","1 Completely satisfied"
"17348","288251328002","2 Very satisfied"
"17349","288251328001","3 Somewhat satisfied"
"17350","288251310001","3 Somewhat satisfied"
"17351","288251319002","2 Very satisfied"
"17352","288251319001","5 Not at all satisfied"
"17353","288251315002","4 Not very satisfied"
"17354","288251315001","2 Very satisfied"
"17355","288251321002","3 Somewhat satisfied"
"17356","288251321001",NA
"17357","288251304001","2 Very satisfied"
"17358","288251302001",NA
"17359","288251302002","3 Somewhat satisfied"
"17360","288251320001","3 Somewhat satisfied"
"17361","288251329001","1 Completely satisfied"
"17362","288251329002","5 Not at all satisfied"
"17363","288251325002","3 Somewhat satisfied"
"17364","288251325001","2 Very satisfied"
"17365","288251318002","3 Somewhat satisfied"
"17366","288251318001","4 Not very satisfied"
"17367","288251311001",NA
"17368","288251316002","3 Somewhat satisfied"
"17369","288251316001",NA
"17370","288251308001","4 Not very satisfied"
"17371","288251308002","3 Somewhat satisfied"
"17372","288251309002","4 Not very satisfied"
"17373","288251309001","3 Somewhat satisfied"
"17374","288251103001","3 Somewhat satisfied"
"17375","288251103002","3 Somewhat satisfied"
"17376","288251113002","3 Somewhat satisfied"
"17377","288251113001","3 Somewhat satisfied"
"17378","288251105001","3 Somewhat satisfied"
"17379","288251105002","2 Very satisfied"
"17380","288251107001","3 Somewhat satisfied"
"17381","288251116001","2 Very satisfied"
"17382","288251108001","3 Somewhat satisfied"
"17383","288251106001","3 Somewhat satisfied"
"17384","288251106002","4 Not very satisfied"
"17385","288251117002","3 Somewhat satisfied"
"17386","288251117001","2 Very satisfied"
"17387","288251112001","3 Somewhat satisfied"
"17388","288251112002","2 Very satisfied"
"17389","288251109002","4 Not very satisfied"
"17390","288251109001",NA
"17391","288251115002","3 Somewhat satisfied"
"17392","288251110002","3 Somewhat satisfied"
"17393","288251104001","3 Somewhat satisfied"
"17394","288251104002","3 Somewhat satisfied"
"17395","288251102001","3 Somewhat satisfied"
"17396","288251111002","2 Very satisfied"
"17397","288251111001","3 Somewhat satisfied"
"17398","288251114001","1 Completely satisfied"
"17399","288251114002","3 Somewhat satisfied"
"17400","285502314001","3 Somewhat satisfied"
"17401","285502314002","4 Not very satisfied"
"17402","285502312002","2 Very satisfied"
"17403","285502312001",NA
"17404","285502319002","3 Somewhat satisfied"
"17405","285502319001","3 Somewhat satisfied"
"17406","285502322001","3 Somewhat satisfied"
"17407","285502322002","2 Very satisfied"
"17408","285502302001","1 Completely satisfied"
"17409","285502302002",NA
"17410","285502301001","3 Somewhat satisfied"
"17411","285502301002","3 Somewhat satisfied"
"17412","285502316002","3 Somewhat satisfied"
"17413","285502316001","3 Somewhat satisfied"
"17414","285502315002","3 Somewhat satisfied"
"17415","285502315001","3 Somewhat satisfied"
"17416","285502303002","5 Not at all satisfied"
"17417","285502303001","4 Not very satisfied"
"17418","285502321002","4 Not very satisfied"
"17419","285502321001","4 Not very satisfied"
"17420","285502311002","2 Very satisfied"
"17421","285502317001",NA
"17422","285502317002","4 Not very satisfied"
"17423","285502308001","3 Somewhat satisfied"
"17424","285502318002","3 Somewhat satisfied"
"17425","285502318001","3 Somewhat satisfied"
"17426","285502309002","3 Somewhat satisfied"
"17427","285502309001","3 Somewhat satisfied"
"17428","285502320001","4 Not very satisfied"
"17429","285502320002",NA
"17430","285502305002",NA
"17431","285502305001",NA
"17432","285502126001","5 Not at all satisfied"
